user_id,current_job,current_job_name,target_job,target_job_name,candidate_job,candidate_job_name,match_score,gap_score,missing_skill_count,direct_transition_probability,path_probability,path_length,growth_score,estimated_training_hours,recommendation_score,is_target,rank
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1254.00,Web Developers,0.966642,0.0,0,0.0,0.0,-1,0.488629,40.0,0.508283,0,4
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.953072,0.001273,0,0.0,0.0,-1,0.49744,40.41,0.50318,0,5
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1255.00,Web and Digital Interface Designers,0.952763,0.0,0,0.0,0.0,-1,0.491159,40.0,0.502417,0,6
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,0.948163,0.0,0,0.0,0.0,-1,0.486521,40.0,0.499652,0,7
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-2051.00,Data Scientists,0.942753,0.0,0,0.0,0.0,-1,0.488477,40.0,0.497511,0,8
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-2031.00,Operations Research Analysts,0.92641,0.003281,0,0.0,0.0,-1,0.51551,41.05,0.493391,0,9
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1251.00,Computer Programmers,0.935678,0.006617,0,0.0,0.0,-1,0.488147,42.12,0.492623,0,10
u124,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1252.00,Software Developers,0.908405,0.0,0,0.0,0.0,-1,0.470017,40.0,0.479285,0,11
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1212.00,Information Security Analysts,0.909397,0.0,0,1.0,1.0,1,0.414608,40.0,0.62142,1,1
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1211.00,Computer Systems Analysts,0.954831,0.0,0,0.0,0.0,-1,0.472067,40.0,0.500484,0,2
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,0.914099,0.0,0,0.0,0.0,-1,0.432406,40.0,0.476205,0,3
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.910441,0.0,0,0.0,0.0,-1,0.425527,40.0,0.473527,0,4
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1243.00,Database Architects,0.909137,0.0,0,0.0,0.0,-1,0.428087,40.0,0.473325,0,5
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1254.00,Web Developers,0.906728,0.0,0,0.0,0.0,-1,0.416716,40.0,0.470535,0,6
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1255.00,Web and Digital Interface Designers,0.885151,0.0,0,0.0,0.0,-1,0.419245,40.0,0.461205,0,7
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1251.00,Computer Programmers,0.883685,0.000855,0,0.0,0.0,-1,0.416234,40.27,0.45988,0,8
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-2051.00,Data Scientists,0.86907,0.0,0,0.0,0.0,-1,0.416564,40.0,0.453566,0,9
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1252.00,Software Developers,0.857525,0.0,0,0.0,0.0,-1,0.398103,40.0,0.445602,0,10
u125,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-2031.00,Operations Research Analysts,0.842373,0.004082,0,0.0,0.0,-1,0.443597,41.31,0.444587,0,11
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.84922,0.0,0,0.615385,0.615385,1,0.481869,40.0,0.546737,1,1
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.954341,0.0,0,0.25641,0.25641,1,0.500482,40.0,0.542987,0,2
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.904663,0.0,0,0.0,0.341881,2,0.50033,40.0,0.53343,0,3
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.92153,0.0,0,0.0,0.273504,2,0.498374,40.0,0.53047,0,4
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.967331,0.00802,1,0.0,0.0,-1,0.583766,54.57,0.520859,0,5
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.964636,0.000966,0,0.0,0.0,-1,0.555833,40.31,0.51722,0,6
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.928353,0.0,0,0.0,0.102564,2,0.503011,40.0,0.508595,0,7
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,0.949875,0.0,0,0.0,0.0,-1,0.509293,40.0,0.503838,0,8
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.944043,0.0,0,0.0,0.0,-1,0.516171,40.0,0.502245,0,9
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.944277,0.0,0,0.0,0.0,-1,0.511853,40.0,0.501703,0,10
u126,15-1251.00,Computer Programmers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.884966,0.010402,0,0.128205,0.128205,1,0.527362,43.33,0.493969,0,11
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-2051.00,Data Scientists,0.927183,0.001121,0,0.555556,0.555556,1,0.518461,40.36,0.578055,0,1
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1212.00,Information Security Analysts,0.945449,0.004339,0,0.444444,0.444444,1,0.516505,41.39,0.56851,0,2
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1211.00,Computer Systems Analysts,0.963819,0.011224,2,0.0,0.0,-1,0.573963,67.59,0.517007,0,3
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1244.00,Network and Computer Systems Administrators,0.954281,0.021015,4,0.0,0.0,-1,0.601897,94.72,0.514457,0,4
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1242.00,Database Administrators,0.948971,0.00777,1,0.0,0.0,-1,0.534302,54.49,0.50524,0,5
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1243.00,Database Architects,0.950247,0.008568,1,0.0,0.0,-1,0.529983,54.74,0.504967,0,6
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1255.00,Web and Digital Interface Designers,0.934165,0.012384,1,0.0,0.0,-1,0.521142,55.96,0.495449,0,7
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1253.00,Software Quality Assurance Analysts and Testers,0.918697,0.017961,2,0.0,0.0,-1,0.527424,69.75,0.488037,1,8
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1254.00,Web Developers,0.919732,0.025238,1,0.0,0.0,-1,0.518612,60.08,0.485362,0,9
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-2031.00,Operations Research Analysts,0.903257,0.016712,1,0.0,0.0,-1,0.545493,57.35,0.484112,0,10
u127,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,15-1251.00,Computer Programmers,0.878063,0.047364,2,0.0,0.0,-1,0.518131,79.16,0.461007,0,11
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.880659,0.0,0,1.0,1.0,1,0.472576,40.0,0.617183,1,1
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.916526,0.0,0,0.0,0.555556,2,0.491037,40.0,0.569426,0,2
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.946053,0.0,0,0.0,0.444444,2,0.489081,40.0,0.565753,0,3
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.977092,0.003438,2,0.0,0.0,-1,0.574473,65.1,0.525003,0,4
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.974316,0.0,0,0.0,0.0,-1,0.54654,40.0,0.520423,0,5
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.949647,0.0,0,0.0,0.0,-1,0.506878,40.0,0.503373,0,6
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1254.00,Web Developers,0.95456,0.0,0,0.0,0.0,-1,0.491189,40.0,0.50323,0,7
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.944292,0.0,0,0.0,0.0,-1,0.50256,40.0,0.500315,0,8
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1251.00,Computer Programmers,0.931927,0.00558,0,0.0,0.0,-1,0.490707,41.79,0.491578,0,9
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.926405,0.0,0,0.0,0.0,-1,0.493718,40.0,0.49094,0,10
u128,15-1253.00,Software Quality Assurance Analysts and Testers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.890403,0.013808,0,0.0,0.0,-1,0.518069,44.42,0.47494,0,11
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1255.00,Web and Digital Interface Designers,0.945731,0.0,0,0.4,0.4,1,0.50253,40.0,0.560959,0,1
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1252.00,Software Developers,0.88293,0.0,0,0.6,0.6,1,0.481388,40.0,0.559527,1,2
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2051.00,Data Scientists,0.925452,0.0,0,0.0,0.333334,2,0.499848,40.0,0.541431,0,3
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1212.00,Information Security Analysts,0.942513,0.0,0,0.0,0.266666,2,0.497892,40.0,0.538815,0,4
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1244.00,Network and Computer Systems Administrators,0.971621,0.005993,1,0.0,0.0,-1,0.583284,53.92,0.523224,0,5
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1211.00,Computer Systems Analysts,0.972012,0.00082,0,0.0,0.0,-1,0.555351,40.26,0.520503,0,6
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1243.00,Database Architects,0.959826,0.0,0,0.0,0.0,-1,0.511371,40.0,0.508627,0,7
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1242.00,Database Administrators,0.958059,0.0,0,0.0,0.0,-1,0.51569,40.0,0.50848,0,8
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1253.00,Software Quality Assurance Analysts and Testers,0.951903,0.0,0,0.0,0.0,-1,0.508811,40.0,0.504678,0,9
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-1251.00,Computer Programmers,0.941654,0.0,0,0.0,0.0,-1,0.499518,40.0,0.498672,0,10
u129,15-1254.00,Web Developers,15-1252.00,Software Developers,15-2031.00,Operations Research Analysts,0.904512,0.009385,0,0.0,0.0,-1,0.526881,43.0,0.483717,0,11
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1244.00,Network and Computer Systems Administrators,0.970096,0.008209,1,0.0,0.0,-1,0.580755,54.63,0.521604,0,1
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1211.00,Computer Systems Analysts,0.975607,0.003337,1,0.0,0.0,-1,0.552821,53.07,0.521112,0,2
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1243.00,Database Architects,0.967346,0.0,0,0.0,0.0,-1,0.508841,40.0,0.511632,0,3
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1242.00,Database Administrators,0.960792,0.0,0,0.0,0.0,-1,0.51316,40.0,0.509331,0,4
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1254.00,Web Developers,0.956921,0.0,0,0.0,0.0,-1,0.49747,40.0,0.505235,0,5
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1212.00,Information Security Analysts,0.956706,0.0,0,0.0,0.0,-1,0.495363,40.0,0.504822,0,6
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.947103,0.000855,0,0.0,0.0,-1,0.506282,40.27,0.501925,0,7
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,0.936336,0.0,0,0.0,0.0,-1,0.497319,40.0,0.495949,0,8
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1251.00,Computer Programmers,0.93116,0.004842,0,0.0,0.0,-1,0.496989,41.55,0.49236,0,9
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-1252.00,Software Developers,0.912205,0.0,0,0.0,0.0,-1,0.478858,40.0,0.482321,0,10
u130,15-1255.00,Web and Digital Interface Designers,15-2031.00,Operations Research Analysts,15-2031.00,Operations Research Analysts,0.901673,0.014426,1,0.0,0.0,-1,0.524351,56.62,0.480799,1,11
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.961006,0.0,0,1.0,1.0,1,0.472968,40.0,0.653398,1,1
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.967779,0.003256,1,0.0,0.0,-1,0.52847,53.04,0.513957,0,2
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.962142,0.0,0,0.0,0.0,-1,0.488809,40.0,0.506285,0,3
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.960051,0.0,0,0.0,0.0,-1,0.48449,40.0,0.504696,0,4
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.942847,0.017683,3,0.0,0.0,-1,0.556403,81.66,0.503321,0,5
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.950821,0.0,0,0.0,0.0,-1,0.481931,40.0,0.500159,0,6
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1212.00,Information Security Analysts,0.949108,0.000634,0,0.0,0.0,-1,0.471011,40.2,0.497592,0,7
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.94884,0.003751,0,0.0,0.0,-1,0.473119,41.2,0.497008,0,8
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1255.00,Web and Digital Interface Designers,0.942881,0.000202,0,0.0,0.0,-1,0.475649,40.06,0.495593,0,9
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1251.00,Computer Programmers,0.926367,0.018284,0,0.0,0.0,-1,0.472638,45.85,0.48319,0,10
u131,15-2031.00,Operations Research Analysts,15-2051.00,Data Scientists,15-1252.00,Software Developers,0.912109,0.003809,1,0.0,0.0,-1,0.454507,53.22,0.477673,0,11
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1211.00,Computer Systems Analysts,0.972125,0.003573,1,0.0,0.0,-1,0.555503,53.14,0.519888,1,1
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1242.00,Database Administrators,0.965601,0.000124,0,0.0,0.0,-1,0.515841,40.04,0.511866,0,2
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1244.00,Network and Computer Systems Administrators,0.951795,0.017298,4,0.0,0.0,-1,0.583436,93.54,0.511498,0,3
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1243.00,Database Architects,0.962637,0.0,0,0.0,0.0,-1,0.511523,40.0,0.509915,0,4
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1212.00,Information Security Analysts,0.961451,0.001532,0,0.0,0.0,-1,0.498044,40.49,0.506977,0,5
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1255.00,Web and Digital Interface Designers,0.952883,0.0,0,0.0,0.0,-1,0.502681,40.0,0.5042,0,6
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.947734,0.001417,0,0.0,0.0,-1,0.508963,40.45,0.502471,0,7
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1254.00,Web Developers,0.951262,0.004721,0,0.0,0.0,-1,0.500152,41.51,0.501911,0,8
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-2031.00,Operations Research Analysts,0.932993,0.004915,0,0.0,0.0,-1,0.527032,41.57,0.497673,0,9
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1252.00,Software Developers,0.927194,0.004261,1,0.0,0.0,-1,0.481539,53.36,0.488403,0,10
u132,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,15-1251.00,Computer Programmers,0.91913,0.017979,0,0.0,0.0,-1,0.49967,45.75,0.484064,0,11
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.91883,0.0,0,1.0,1.0,1,0.444497,40.0,0.630148,1,1
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.989883,6.7e-05,0,0.0,0.0,-1,0.527933,40.02,0.524621,0,2
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1242.00,Database Administrators,0.955849,0.0,0,0.0,0.0,-1,0.460339,40.0,0.499183,0,3
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.9502,0.0,0,0.0,0.0,-1,0.45346,40.0,0.495609,0,4
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.948918,0.0,0,0.0,0.0,-1,0.45602,40.0,0.495416,0,5
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.947934,0.0,0,0.0,0.0,-1,0.444649,40.0,0.493268,0,6
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1212.00,Information Security Analysts,0.944724,0.0,0,0.0,0.0,-1,0.442541,40.0,0.491507,0,7
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1255.00,Web and Digital Interface Designers,0.925632,0.0,0,0.0,0.0,-1,0.447179,40.0,0.483611,0,8
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1251.00,Computer Programmers,0.916868,0.005752,0,0.0,0.0,-1,0.444167,41.84,0.477778,0,9
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-2031.00,Operations Research Analysts,0.893769,0.006133,0,0.0,0.0,-1,0.47153,41.96,0.471392,0,10
u133,15-1211.00,Computer Systems Analysts,15-2051.00,Data Scientists,15-1252.00,Software Developers,0.900222,0.0,0,0.0,0.0,-1,0.426037,40.0,0.469006,0,11
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1244.00,Network and Computer Systems Administrators,0.974003,0.004879,1,0.0,0.0,-1,0.585392,53.56,0.52489,0,1
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1211.00,Computer Systems Analysts,0.969427,0.0,0,0.0,0.0,-1,0.557459,40.0,0.519861,0,2
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1242.00,Database Administrators,0.947377,0.0,0,0.0,0.0,-1,0.517798,40.0,0.503989,1,3
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.946173,0.000265,0,0.0,0.0,-1,0.510919,40.08,0.502349,0,4
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1243.00,Database Architects,0.938877,0.000739,0,0.0,0.0,-1,0.513479,40.24,0.499332,0,5
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1254.00,Web Developers,0.936236,0.009727,0,0.0,0.0,-1,0.502108,43.11,0.49419,0,6
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1255.00,Web and Digital Interface Designers,0.927156,0.003328,0,0.0,0.0,-1,0.504637,41.06,0.492084,0,7
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-2051.00,Data Scientists,0.92536,0.0,0,0.0,0.0,-1,0.501956,40.0,0.491705,0,8
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1252.00,Software Developers,0.904756,0.0,0,0.0,0.0,-1,0.483495,40.0,0.479664,0,9
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-1251.00,Computer Programmers,0.904296,0.023014,0,0.0,0.0,-1,0.501626,47.36,0.476424,0,10
u134,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,15-2031.00,Operations Research Analysts,0.883148,0.019376,0,0.0,0.0,-1,0.528989,46.2,0.471921,0,11
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2051.00,Data Scientists,0.942982,0.0,0,1.0,1.0,1,0.484159,40.0,0.646966,1,1
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1211.00,Computer Systems Analysts,0.98165,0.0,0,0.0,0.0,-1,0.539661,40.0,0.522692,0,2
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1244.00,Network and Computer Systems Administrators,0.975085,0.00518,1,0.0,0.0,-1,0.567594,53.66,0.522632,0,3
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1243.00,Database Architects,0.96915,0.0,0,0.0,0.0,-1,0.495681,40.0,0.51047,0,4
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1254.00,Web Developers,0.962323,0.0,0,0.0,0.0,-1,0.48431,40.0,0.505692,0,5
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1212.00,Information Security Analysts,0.957046,0.0,0,0.0,0.0,-1,0.482202,40.0,0.503001,0,6
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1253.00,Software Quality Assurance Analysts and Testers,0.951783,0.000374,0,0.0,0.0,-1,0.493122,40.12,0.502177,0,7
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1255.00,Web and Digital Interface Designers,0.952416,0.0,0,0.0,0.0,-1,0.48684,40.0,0.501613,0,8
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1251.00,Computer Programmers,0.932627,0.001437,0,0.0,0.0,-1,0.483829,40.46,0.491897,0,9
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-2031.00,Operations Research Analysts,0.910566,0.009596,1,0.0,0.0,-1,0.511191,55.07,0.484034,0,10
u135,15-1242.00,Database Administrators,15-2051.00,Data Scientists,15-1252.00,Software Developers,0.916322,0.0,0,0.0,0.0,-1,0.465698,40.0,0.4822,0,11
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1211.00,Computer Systems Analysts,0.976151,0.0,0,0.0,0.0,-1,0.54398,40.0,0.520865,0,1
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1244.00,Network and Computer Systems Administrators,0.964701,0.008946,2,0.0,0.0,-1,0.571913,66.86,0.517666,1,2
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1242.00,Database Administrators,0.964156,0.0,0,0.0,0.0,-1,0.504319,40.0,0.509518,0,3
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1254.00,Web Developers,0.968089,0.0,0,0.0,0.0,-1,0.488629,40.0,0.508935,0,4
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1255.00,Web and Digital Interface Designers,0.957507,0.0,0,0.0,0.0,-1,0.491159,40.0,0.504552,0,5
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1253.00,Software Quality Assurance Analysts and Testers,0.954988,0.000661,0,0.0,0.0,-1,0.49744,40.21,0.504195,0,6
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,0.953308,0.0,0,0.0,0.0,-1,0.486521,40.0,0.501967,0,7
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-2051.00,Data Scientists,0.937938,0.0,0,0.0,0.0,-1,0.488477,40.0,0.495344,0,8
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1251.00,Computer Programmers,0.937174,0.003291,0,0.0,0.0,-1,0.488147,41.05,0.494128,0,9
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-2031.00,Operations Research Analysts,0.912814,0.011549,0,0.0,0.0,-1,0.51551,43.7,0.485205,0,10
u136,15-1243.00,Database Architects,15-1244.00,Network and Computer Systems Administrators,15-1252.00,Software Developers,0.911688,0.0,0,0.0,0.0,-1,0.470017,40.0,0.480762,0,11
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1212.00,Information Security Analysts,0.904838,0.0,0,1.0,1.0,1,0.414608,40.0,0.619368,1,1
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1211.00,Computer Systems Analysts,0.950583,0.0,0,0.0,0.0,-1,0.472067,40.0,0.498572,0,2
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1253.00,Software Quality Assurance Analysts and Testers,0.912633,0.0,0,0.0,0.0,-1,0.425527,40.0,0.474514,0,3
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1242.00,Database Administrators,0.909192,0.0,0,0.0,0.0,-1,0.432406,40.0,0.473997,0,4
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1254.00,Web Developers,0.907565,0.0,0,0.0,0.0,-1,0.416716,40.0,0.470912,0,5
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1243.00,Database Architects,0.899754,0.0,0,0.0,0.0,-1,0.428087,40.0,0.469102,0,6
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1251.00,Computer Programmers,0.879645,0.000846,0,0.0,0.0,-1,0.416234,40.27,0.458064,0,7
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-1255.00,Web and Digital Interface Designers,0.876382,0.0,0,0.0,0.0,-1,0.419245,40.0,0.457259,0,8
u137,15-1244.00,Network and Computer Systems Administrators,15-1212.00,Information Security Analysts,15-2051.00,Data Scientists,0.864159,0.0,0,0.0,0.0,-1,0.416564,40.0,0.451356,0,9
