user_id,skill_id,last_level,monthly_slope,forecast_6m
u167,2.B.5.b,0.433681,0.010909,0.499134
u167,2.B.5.c,0.28859,0.005579,0.322066
u167,2.B.5.d,0.355818,0.006967,0.397621
u168,2.A.1.a,0.7497,0.017905,0.857128
u168,2.A.1.b,0.666092,0.020967,0.791896
u168,2.A.1.c,0.549722,0.017002,0.651735
u168,2.A.1.d,0.613356,0.020846,0.738434
u168,2.A.1.e,0.586267,0.017848,0.693353
u168,2.A.1.f,0.367288,0.008094,0.415853
u168,2.A.2.a,0.624404,0.018384,0.734708
u168,2.A.2.b,0.63347,0.017517,0.738571
u168,2.A.2.c,0.483608,0.020871,0.608832
u168,2.A.2.d,0.596754,0.01576,0.691313
u168,2.B.1.a,0.571048,0.020229,0.692424
u168,2.B.1.b,0.499993,0.018466,0.610788
u168,2.B.1.c,0.43607,0.006627,0.475832
u168,2.B.1.d,0.397753,0.017554,0.503079
u168,2.B.1.e,0.516708,0.016354,0.614835
u168,2.B.1.f,0.371536,0.008537,0.422756
u168,2.B.2.i,0.674963,0.014408,0.76141
u168,2.B.3.a,0.415568,0.009884,0.474872
u168,2.B.3.b,0.229997,0.00745,0.274699
u168,2.B.3.c,0.309447,0.006844,0.350513
u168,2.B.3.d,0.303577,0.00515,0.33448
u168,2.B.3.e,0.47456,0.019211,0.589823
u168,2.B.3.g,0.297865,0.010162,0.358836
u168,2.B.3.h,0.293821,0.011664,0.363803
u168,2.B.3.j,0.171768,0.007056,0.214102
u168,2.B.3.k,0.306697,0.012076,0.379153
u168,2.B.3.l,0.163426,0.004196,0.188599
u168,2.B.3.m,0.257846,0.002456,0.272582
u168,2.B.4.e,0.634563,0.016869,0.735776
u168,2.B.4.g,0.46855,0.017374,0.572796
u168,2.B.4.h,0.534586,0.01622,0.631903
u168,2.B.5.a,0.53873,0.019972,0.658563
u168,2.B.5.b,0.327767,0.010994,0.393728
u168,2.B.5.c,0.309686,0.006101,0.346292
u168,2.B.5.d,0.47921,0.006376,0.517467
u169,2.A.1.a,0.810315,0.012656,0.886249
u169,2.A.1.b,0.664862,0.018968,0.778671
u169,2.A.1.c,0.549163,0.015475,0.642015
u169,2.A.1.d,0.68763,0.02368,0.82971
u169,2.A.1.e,0.535906,0.01601,0.631964
u169,2.A.1.f,0.354879,0.007691,0.401024
u169,2.A.2.a,0.742564,0.020859,0.867716
u169,2.A.2.b,0.52185,0.019663,0.639827
u169,2.A.2.c,0.466454,0.016589,0.565986
u169,2.A.2.d,0.613949,0.02015,0.734846
u169,2.B.1.a,0.454741,0.01852,0.565862
u169,2.B.1.b,0.533948,0.017389,0.638284
u169,2.B.1.c,0.460296,0.00835,0.510395
u169,2.B.1.d,0.412439,0.003808,0.435287
u169,2.B.1.e,0.614466,0.018586,0.725982
u169,2.B.1.f,0.383058,0.018119,0.491769
u169,2.B.2.i,0.66506,0.016834,0.766064
u169,2.B.3.a,0.482585,0.012286,0.556299
u169,2.B.3.b,0.544506,0.017539,0.649743
u169,2.B.3.c,0.351532,0.006734,0.391937
u169,2.B.3.d,0.248513,0.010541,0.311756
u169,2.B.3.e,0.53262,0.016304,0.630447
u169,2.B.3.g,0.479789,0.020653,0.603706
u169,2.B.3.h,0.368048,0.009027,0.422212
u169,2.B.3.j,0.225096,0.00331,0.244955
u169,2.B.3.k,0.481064,0.013941,0.564708
u169,2.B.3.l,0.300429,0.013475,0.381278
u169,2.B.3.m,0.531063,0.018608,0.64271
u169,2.B.4.e,0.594635,0.019563,0.712016
u169,2.B.4.g,0.692286,0.014654,0.780213
u169,2.B.4.h,0.665794,0.018427,0.776353
u169,2.B.5.a,0.578343,0.019974,0.698188
u169,2.B.5.b,0.347402,0.0103,0.409202
u169,2.B.5.c,0.384086,0.013902,0.4675
u169,2.B.5.d,0.403479,0.01024,0.464919
u170,2.A.1.a,0.724752,0.01945,0.841453
u170,2.A.1.b,0.581525,0.019598,0.699114
u170,2.A.1.c,0.624947,0.014571,0.712371
u170,2.A.1.d,0.631348,0.019463,0.748124
u170,2.A.1.e,0.350461,0.010811,0.415327
u170,2.A.1.f,0.179752,0.009039,0.233987
u170,2.A.2.a,0.667225,0.014182,0.752319
u170,2.A.2.b,0.563111,0.015256,0.654647
u170,2.A.2.c,0.598556,0.018816,0.711452
u170,2.A.2.d,0.62524,0.012493,0.700196
u170,2.B.1.a,0.404128,0.008222,0.453463
u170,2.B.1.b,0.575717,0.018492,0.686667
u170,2.B.1.c,0.435804,0.004954,0.465529
u170,2.B.1.d,0.435734,0.008399,0.486131
u170,2.B.1.e,0.42469,0.018135,0.533499
u170,2.B.1.f,0.419651,0.003145,0.438519
u170,2.B.2.i,0.592209,0.021223,0.719546
u170,2.B.3.a,0.333321,0.009874,0.392563
u170,2.B.3.b,0.334941,0.003881,0.358225
u170,2.B.3.c,0.292042,0.009627,0.349802
u170,2.B.3.d,0.238006,0.007219,0.281318
u170,2.B.3.e,0.366143,0.012617,0.441843
u170,2.B.3.g,0.59823,0.023003,0.736246
u170,2.B.3.h,0.245018,0.008435,0.295625
u170,2.B.3.j,0.226852,0.008859,0.280006
u170,2.B.3.k,0.307993,0.006262,0.345562
u170,2.B.3.l,0.206665,0.011444,0.275327
u170,2.B.3.m,0.507895,0.01387,0.591114
u170,2.B.4.e,0.5747,0.017009,0.676753
u170,2.B.4.g,0.527861,0.017806,0.634699
u170,2.B.4.h,0.510721,0.017927,0.618282
u170,2.B.5.a,0.521213,0.016617,0.620916
u170,2.B.5.b,0.268018,0.006392,0.30637
u170,2.B.5.c,0.298152,0.008361,0.348315
u170,2.B.5.d,0.432817,0.010436,0.495431
u171,2.A.1.a,0.599871,0.017608,0.705522
u171,2.A.1.b,0.663558,0.01467,0.75158
u171,2.A.1.c,0.63546,0.016254,0.732984
u171,2.A.1.d,0.629414,0.020343,0.751471
u171,2.A.1.e,0.58655,0.017283,0.690245
u171,2.A.1.f,0.301195,0.007496,0.346168
u171,2.A.2.a,0.642747,0.021129,0.76952
u171,2.A.2.b,0.693872,0.020883,0.819168
u171,2.A.2.c,0.655534,0.02002,0.775653
u171,2.A.2.d,0.585183,0.018126,0.693936
u171,2.B.1.a,0.451583,0.002468,0.466391
u171,2.B.1.b,0.5066,0.020114,0.627283
u171,2.B.1.c,0.432979,0.006521,0.472103
u171,2.B.1.d,0.382725,0.011378,0.450996
u171,2.B.1.e,0.518401,0.01812,0.627121
u171,2.B.1.f,0.414518,0.012334,0.488519
u171,2.B.2.i,0.681838,0.017714,0.788121
u171,2.B.3.a,0.539143,0.017287,0.642866
u171,2.B.3.b,0.395507,0.00475,0.424006
u171,2.B.3.c,0.284884,0.005281,0.316568
u171,2.B.3.d,0.241088,0.00681,0.281947
u171,2.B.3.e,0.644073,0.019011,0.75814
u171,2.B.3.g,0.52925,0.0132,0.608452
u171,2.B.3.h,0.221373,0.003494,0.242336
u171,2.B.3.j,0.27003,0.006227,0.307391
u171,2.B.3.k,0.350616,0.010745,0.415085
u171,2.B.3.l,0.229643,0.003641,0.251488
u171,2.B.3.m,0.408068,0.012194,0.481232
u171,2.B.4.e,0.58992,0.016809,0.690775
u171,2.B.4.g,0.556333,0.018291,0.66608
u171,2.B.4.h,0.489091,0.020006,0.609129
u171,2.B.5.a,0.429012,0.007557,0.474353
u171,2.B.5.b,0.298524,0.007679,0.344599
u171,2.B.5.c,0.338421,0.006175,0.375474
u171,2.B.5.d,0.49813,0.009395,0.554499
u172,2.A.1.a,0.620141,0.016912,0.721611
u172,2.A.1.b,0.628511,0.018585,0.74002
u172,2.A.1.c,0.608244,0.016796,0.709023
u172,2.A.1.d,0.631053,0.017061,0.733421
u172,2.A.1.e,0.45362,0.017369,0.557833
u172,2.A.1.f,0.279439,0.004342,0.305493
u172,2.A.2.a,0.617696,0.018385,0.728009
u172,2.A.2.b,0.584346,0.017368,0.688553
u172,2.A.2.c,0.453399,0.004964,0.483183
u172,2.A.2.d,0.590452,0.01846,0.70121
u172,2.B.1.a,0.491633,0.013092,0.570186
u172,2.B.1.b,0.485469,0.017221,0.588792
u172,2.B.1.c,0.403561,0.005752,0.43807
u172,2.B.1.d,0.433303,0.006325,0.471256
u172,2.B.1.e,0.60311,0.020912,0.72858
u172,2.B.1.f,0.450031,0.020453,0.572746
u172,2.B.2.i,0.675765,0.020737,0.800186
u172,2.B.3.a,0.538854,0.019845,0.657925
u172,2.B.3.b,0.519302,0.016451,0.618008
u172,2.B.3.c,0.258774,0.004709,0.28703
u172,2.B.3.d,0.254061,0.012305,0.32789
u172,2.B.3.e,0.68345,0.015702,0.777663
u172,2.B.3.g,0.394534,0.009023,0.448671
u172,2.B.3.h,0.23662,0.008209,0.285875
u172,2.B.3.j,0.17477,0.005082,0.205261
u172,2.B.3.k,0.345011,0.008981,0.398898
u172,2.B.3.l,0.196036,0.003234,0.215443
u172,2.B.3.m,0.311037,0.007849,0.35813
u172,2.B.4.e,0.718544,0.024589,0.86608
u172,2.B.4.g,0.673732,0.018284,0.783436
u172,2.B.4.h,0.644667,0.020033,0.764866
u172,2.B.5.a,0.533712,0.021795,0.664484
u172,2.B.5.b,0.253976,0.005901,0.289379
u172,2.B.5.c,0.245001,0.007804,0.291827
u172,2.B.5.d,0.426314,0.009427,0.482877
u173,2.A.1.a,0.71936,0.01585,0.814462
u173,2.A.1.b,0.645837,0.015136,0.736655
u173,2.A.1.c,0.630326,0.013318,0.710237
u173,2.A.1.d,0.642443,0.012714,0.718729
u173,2.A.1.e,0.636335,0.01776,0.742894
u173,2.A.1.f,0.298847,0.008199,0.34804
u173,2.A.2.a,0.675435,0.016092,0.771985
u173,2.A.2.b,0.599214,0.018119,0.707926
u173,2.A.2.c,0.515042,0.022486,0.64996
u173,2.A.2.d,0.604388,0.017619,0.710104
u173,2.B.1.a,0.463313,0.010851,0.528419
u173,2.B.1.b,0.499353,0.019861,0.61852
u173,2.B.1.c,0.45357,0.006717,0.493872
u173,2.B.1.d,0.516996,0.011433,0.585596
u173,2.B.1.e,0.597392,0.014893,0.686752
u173,2.B.1.f,0.480873,0.017487,0.585798
u173,2.B.2.i,0.675126,0.018844,0.788191
u173,2.B.3.a,0.57173,0.020748,0.696219
u173,2.B.3.b,0.459351,0.002679,0.475427
u173,2.B.3.c,0.476689,0.022867,0.613893
u173,2.B.3.d,0.283941,0.008632,0.335731
u173,2.B.3.e,0.549062,0.014142,0.633916
u173,2.B.3.g,0.553775,0.021559,0.68313
u173,2.B.3.h,0.532612,0.015051,0.622919
u173,2.B.3.j,0.56898,0.018002,0.676994
u173,2.B.3.k,0.674596,0.014348,0.760684
u173,2.B.3.l,0.564903,0.019422,0.681437
u173,2.B.3.m,0.635414,0.016982,0.737303
u173,2.B.4.e,0.643528,0.022278,0.777197
u173,2.B.4.g,0.648118,0.019248,0.763606
u173,2.B.4.h,0.705915,0.015825,0.800866
u173,2.B.5.a,0.467814,0.013106,0.54645
u173,2.B.5.b,0.385123,0.011083,0.451619
u173,2.B.5.c,0.39119,0.002551,0.406495
u173,2.B.5.d,0.551256,0.021518,0.680364
u174,2.A.1.a,0.578832,0.014668,0.66684
u174,2.A.1.b,0.631231,0.019253,0.746748
u174,2.A.1.c,0.575385,0.021061,0.701752
u174,2.A.1.d,0.535325,0.02008,0.655806
u174,2.A.1.e,0.550546,0.018463,0.661322
u174,2.A.1.f,0.471268,0.010348,0.533358
u174,2.A.2.a,0.635861,0.024229,0.781234
u174,2.A.2.b,0.451232,0.016671,0.551257
u174,2.A.2.c,0.389814,0.008287,0.439534
u174,2.A.2.d,0.565965,0.017654,0.671888
u174,2.B.1.a,0.563773,0.0181,0.672371
u174,2.B.1.b,0.410068,0.006548,0.449357
u174,2.B.1.c,0.495737,0.009918,0.555243
u174,2.B.1.d,0.394117,0.014134,0.478919
u174,2.B.1.e,0.393573,0.006699,0.433765
u174,2.B.1.f,0.317067,0.004222,0.3424
u174,2.B.2.i,0.665643,0.017107,0.768285
u174,2.B.3.a,0.558791,0.023333,0.698791
u174,2.B.3.b,0.412652,0.01552,0.505771
u174,2.B.3.c,0.23951,0.007092,0.282064
u174,2.B.3.d,0.316528,0.008813,0.369405
u174,2.B.3.e,0.84505,0.014196,0.930225
u174,2.B.3.g,0.363972,0.006478,0.402837
u174,2.B.3.h,0.231113,0.008319,0.281028
u174,2.B.3.j,0.301644,0.00523,0.333023
u174,2.B.3.k,0.296577,0.006179,0.333649
u174,2.B.3.l,0.266423,0.008378,0.316693
u174,2.B.3.m,0.600808,0.022652,0.736719
u174,2.B.4.e,0.566336,0.015911,0.661804
u174,2.B.4.g,0.630082,0.021381,0.758369
u174,2.B.4.h,0.544525,0.018994,0.658488
u174,2.B.5.a,0.545093,0.019466,0.661891
u174,2.B.5.b,0.345107,0.005541,0.378353
u174,2.B.5.c,0.31253,0.013367,0.392733
u174,2.B.5.d,0.426915,0.006012,0.462986
u175,2.A.1.a,0.700283,0.017612,0.805954
u175,2.A.1.b,0.650111,0.021007,0.776152
u175,2.A.1.c,0.627995,0.018828,0.740965
u175,2.A.1.d,0.541399,0.020578,0.664869
u175,2.A.1.e,0.497613,0.023902,0.641025
u175,2.A.1.f,0.254306,0.009229,0.309677
u175,2.A.2.a,0.636324,0.018948,0.75001
u175,2.A.2.b,0.67603,0.017286,0.779749
u175,2.A.2.c,0.41607,0.004602,0.44368
u175,2.A.2.d,0.507434,0.020835,0.632446
u175,2.B.1.a,0.464719,0.024053,0.609038
u175,2.B.1.b,0.537387,0.013796,0.620165
u175,2.B.1.c,0.425842,0.005645,0.459712
u175,2.B.1.d,0.455378,0.013848,0.538466
u175,2.B.1.e,0.517038,0.020934,0.642642
u175,2.B.1.f,0.368709,0.004011,0.392778
u175,2.B.2.i,0.593543,0.02004,0.713784
u175,2.B.3.a,0.28926,0.009115,0.343952
u175,2.B.3.b,0.563821,0.015822,0.658753
u175,2.B.3.c,0.203311,0.008242,0.252764
u175,2.B.3.d,0.263814,0.007928,0.311384
u175,2.B.3.e,0.220309,0.010154,0.281231
u175,2.B.3.g,0.413629,0.006657,0.453573
u175,2.B.3.h,0.302602,0.006287,0.340325
u175,2.B.3.j,0.233261,0.008204,0.282483
u175,2.B.3.k,0.405447,0.012209,0.478701
u175,2.B.3.l,0.231666,0.007108,0.274312
u175,2.B.3.m,0.199213,0.012544,0.274476
u175,2.B.4.e,0.60297,0.021873,0.73421
u175,2.B.4.g,0.642672,0.018661,0.754635
u175,2.B.4.h,0.630232,0.015716,0.724526
u175,2.B.5.a,0.606156,0.017627,0.711919
u175,2.B.5.b,0.195198,0.005973,0.231039
u175,2.B.5.c,0.259813,0.009055,0.314143
u175,2.B.5.d,0.487418,0.008781,0.540103
u176,2.A.1.a,0.680662,0.019196,0.79584
u176,2.A.1.b,0.62381,0.019898,0.743201
u176,2.A.1.c,0.630096,0.02534,0.782134
u176,2.A.1.d,0.70672,0.020037,0.826944
u176,2.A.1.e,0.412982,0.006003,0.449001
u176,2.A.1.f,0.436356,0.006096,0.472932
u176,2.A.2.a,0.66814,0.023795,0.810913
u176,2.A.2.b,0.545251,0.016197,0.642432
u176,2.A.2.c,0.468566,-0.001017,0.462462
u176,2.A.2.d,0.578932,0.01901,0.692994
u176,2.B.1.a,0.323315,0.007001,0.36532
u176,2.B.1.b,0.538328,0.021688,0.668458
u176,2.B.1.c,0.459479,0.007843,0.506539
u176,2.B.1.d,0.430042,0.012134,0.502844
u176,2.B.1.e,0.485079,0.009234,0.54048
u176,2.B.1.f,0.46749,0.007965,0.515278
u176,2.B.2.i,0.543364,0.01651,0.642424
u176,2.B.3.a,0.574866,0.013068,0.653272
u176,2.B.3.b,0.517381,0.005017,0.547482
u176,2.B.3.c,0.244484,0.005254,0.276006
u176,2.B.3.d,0.310375,0.005457,0.343119
u176,2.B.3.e,0.654886,0.021034,0.78109
u176,2.B.3.g,0.357594,0.001169,0.364606
u176,2.B.3.h,0.331998,0.009418,0.388506
u176,2.B.3.j,0.261405,0.000414,0.263889
u176,2.B.3.k,0.37642,0.003902,0.39983
u176,2.B.3.l,0.234426,0.011615,0.304118
u176,2.B.3.m,0.621275,0.018865,0.734465
u176,2.B.4.e,0.54614,0.020455,0.66887
u176,2.B.4.g,0.636284,0.017367,0.740489
u176,2.B.4.h,0.571591,0.02019,0.692729
u176,2.B.5.a,0.49668,0.019158,0.61163
u176,2.B.5.b,0.336769,0.010839,0.401803
u176,2.B.5.c,0.259024,0.006562,0.298393
u176,2.B.5.d,0.327089,0.00671,0.36735
u177,2.A.1.a,0.63418,0.016113,0.730857
u177,2.A.1.b,0.648123,0.020401,0.770526
u177,2.A.1.c,0.519751,0.017436,0.624369
u177,2.A.1.d,0.517767,0.018738,0.630196
u177,2.A.1.e,0.387374,0.006305,0.425205
u177,2.A.1.f,0.289593,0.010124,0.350339
u177,2.A.2.a,0.584194,0.012907,0.661639
u177,2.A.2.b,0.613989,0.017892,0.721338
u177,2.A.2.c,0.460185,0.017831,0.567169
u177,2.A.2.d,0.510688,0.020465,0.63348
u177,2.B.1.a,0.390809,0.004621,0.418536
u177,2.B.1.b,0.531549,0.016995,0.633517
u177,2.B.1.c,0.567265,0.023791,0.710011
u177,2.B.1.d,0.376854,0.005013,0.406932
u177,2.B.1.e,0.539156,0.0211,0.665753
u177,2.B.1.f,0.503747,0.008262,0.553319
u177,2.B.2.i,0.687635,0.012769,0.76425
u177,2.B.3.a,0.712046,0.017853,0.819166
u177,2.B.3.b,0.3479,0.015493,0.440857
u177,2.B.3.c,0.312029,0.00624,0.349469
u177,2.B.3.d,0.282533,0.005373,0.314772
u177,2.B.3.e,0.667822,0.018819,0.780737
u177,2.B.3.g,0.436323,0.011634,0.506129
u177,2.B.3.h,0.26107,0.008486,0.311987
u177,2.B.3.j,0.264312,0.009268,0.319921
u177,2.B.3.k,0.3925,0.007293,0.436257
u177,2.B.3.l,0.278465,0.012795,0.355236
u177,2.B.3.m,0.445449,0.004007,0.469493
u177,2.B.4.e,0.652917,0.016042,0.749167
u177,2.B.4.g,0.579281,0.017629,0.685052
u177,2.B.4.h,0.578643,0.019077,0.693104
u177,2.B.5.a,0.449433,0.002857,0.466573
u177,2.B.5.b,0.323953,0.009058,0.3783
u177,2.B.5.c,0.394121,0.007599,0.439713
u177,2.B.5.d,0.379675,0.008327,0.429636
u178,2.A.1.a,0.638265,0.018064,0.746651
u178,2.A.1.b,0.659816,0.013315,0.739704
u178,2.A.1.c,0.594421,0.012751,0.670928
u178,2.A.1.d,0.638236,0.023126,0.776992
u178,2.A.1.e,0.519152,0.018926,0.63271
u178,2.A.1.f,0.188792,0.003575,0.210244
u178,2.A.2.a,0.565723,0.014297,0.651504
u178,2.A.2.b,0.622671,0.015609,0.716328
u178,2.A.2.c,0.519465,0.007868,0.566674
u178,2.A.2.d,0.545903,0.019105,0.66053
u178,2.B.1.a,0.483877,0.02029,0.605617
u178,2.B.1.b,0.437494,0.01702,0.539617
u178,2.B.1.c,0.49323,0.020812,0.618104
u178,2.B.1.d,0.521509,0.018632,0.633302
u178,2.B.1.e,0.453283,0.020067,0.573683
u178,2.B.1.f,0.43434,0.009521,0.491464
u178,2.B.2.i,0.533393,0.018033,0.641589
u178,2.B.3.a,0.434698,0.023932,0.578293
u178,2.B.3.b,0.486025,0.02048,0.608907
u178,2.B.3.c,0.184507,0.005156,0.215444
u178,2.B.3.d,0.24853,0.010982,0.314423
u178,2.B.3.e,0.710322,0.020183,0.831418
u178,2.B.3.g,0.439968,0.012006,0.512005
u178,2.B.3.h,0.200469,0.008811,0.253332
u178,2.B.3.j,0.247672,0.008474,0.298515
u178,2.B.3.k,0.232277,0.009364,0.288461
u178,2.B.3.l,0.27897,0.010374,0.341213
u178,2.B.3.m,0.294706,0.00937,0.350928
u178,2.B.4.e,0.623892,0.021317,0.751794
u178,2.B.4.g,0.568335,0.012595,0.643908
u178,2.B.4.h,0.518392,0.018379,0.628665
u178,2.B.5.a,0.508622,0.01469,0.596765
u178,2.B.5.b,0.246054,0.006942,0.287707
u178,2.B.5.c,0.393925,0.008747,0.446404
u178,2.B.5.d,0.481369,0.010383,0.543668
u179,2.A.1.a,0.75005,0.018942,0.863702
u179,2.A.1.b,0.614567,0.016681,0.714653
u179,2.A.1.c,0.620578,0.0174,0.72498
u179,2.A.1.d,0.717628,0.018135,0.82644
u179,2.A.1.e,0.8458,0.021605,0.97543
u179,2.A.1.f,0.502331,0.015383,0.594627
u179,2.A.2.a,0.691478,0.022832,0.828472
u179,2.A.2.b,0.687416,0.015683,0.781515
u179,2.A.2.c,0.465067,0.015409,0.557519
u179,2.A.2.d,0.543377,0.021529,0.672551
u179,2.B.1.a,0.497031,0.011296,0.564805
u179,2.B.1.b,0.584186,0.017216,0.687485
u179,2.B.1.c,0.406147,0.018715,0.518436
u179,2.B.1.d,0.407925,0.007206,0.451163
u179,2.B.1.e,0.45074,0.019841,0.569786
u179,2.B.1.f,0.388308,0.007928,0.435877
u179,2.B.2.i,0.773727,0.01784,0.880766
u179,2.B.3.a,0.667692,0.014739,0.756128
u179,2.B.3.b,0.247895,0.005663,0.28187
u179,2.B.3.c,0.198725,0.00574,0.233164
u179,2.B.3.d,0.208041,0.006835,0.249048
u179,2.B.3.e,0.452574,0.016122,0.549305
u179,2.B.3.g,0.274657,0.005261,0.306222
u179,2.B.3.h,0.235109,0.003358,0.255256
u179,2.B.3.j,0.272814,0.005239,0.304248
u179,2.B.3.k,0.259572,0.008705,0.311804
u179,2.B.3.l,0.259466,0.009189,0.314598
u179,2.B.3.m,0.266061,0.007398,0.310452
u179,2.B.4.e,0.710036,0.014929,0.799611
u179,2.B.4.g,0.625388,0.017848,0.732474
u179,2.B.4.h,0.711219,0.019321,0.827144
u179,2.B.5.a,0.492383,0.015453,0.585099
u179,2.B.5.b,0.236346,0.004404,0.262771
u179,2.B.5.c,0.236507,0.008512,0.287581
u179,2.B.5.d,0.451164,0.011859,0.522319
u180,2.A.1.a,0.63115,0.016273,0.728787
u180,2.A.1.b,0.69753,0.019301,0.813337
u180,2.A.1.c,0.708113,0.018936,0.82173
u180,2.A.1.d,0.712861,0.021054,0.839185
u180,2.A.1.e,0.603591,0.01904,0.717833
u180,2.A.1.f,0.285649,0.007843,0.332706
u180,2.A.2.a,0.71288,0.014377,0.799141
u180,2.A.2.b,0.602523,0.017387,0.706843
u180,2.A.2.c,0.538711,0.020509,0.661766
u180,2.A.2.d,0.554209,0.015593,0.647765
u180,2.B.1.a,0.50487,0.016837,0.605893
u180,2.B.1.b,0.544749,0.016358,0.642897
u180,2.B.1.c,0.378155,0.006262,0.415729
u180,2.B.1.d,0.408149,0.007404,0.452572
u180,2.B.1.e,0.548364,0.01725,0.651862
u180,2.B.1.f,0.469097,0.010744,0.53356
u180,2.B.2.i,0.610468,0.015884,0.705771
u180,2.B.3.a,0.29584,0.005988,0.331769
u180,2.B.3.b,0.319877,0.013195,0.399045
u180,2.B.3.c,0.216894,0.005598,0.250484
u180,2.B.3.d,0.236735,0.004967,0.266537
u180,2.B.3.e,0.574711,0.022303,0.708526
u180,2.B.3.g,0.351071,0.011556,0.420406
u180,2.B.3.h,0.294642,0.009407,0.351083
u180,2.B.3.j,0.242914,0.006946,0.284589
u180,2.B.3.k,0.146578,0.007427,0.191141
u180,2.B.3.l,0.180745,0.007603,0.226365
u180,2.B.3.m,0.381333,0.004557,0.408676
u180,2.B.4.e,0.601666,0.018804,0.714487
u180,2.B.4.g,0.542273,0.011673,0.61231
u180,2.B.4.h,0.489073,0.018693,0.601229
u180,2.B.5.a,0.573749,0.019164,0.688731
u180,2.B.5.b,0.247485,0.004495,0.274454
u180,2.B.5.c,0.258527,0.009406,0.314962
u180,2.B.5.d,0.417224,0.008001,0.46523
u181,2.A.1.a,0.648187,0.020349,0.77028
u181,2.A.1.b,0.760451,0.027483,0.92535
u181,2.A.1.c,0.654323,0.016278,0.75199
u181,2.A.1.d,0.724856,0.018753,0.837375
u181,2.A.1.e,0.5421,0.016395,0.640469
u181,2.A.1.f,0.450606,0.009299,0.506402
u181,2.A.2.a,0.671033,0.019288,0.786761
u181,2.A.2.b,0.73016,0.018536,0.841375
u181,2.A.2.c,0.507914,0.014848,0.597003
u181,2.A.2.d,0.652368,0.01452,0.739488
u181,2.B.1.a,0.571199,0.021869,0.702411
u181,2.B.1.b,0.519198,0.015755,0.613726
u181,2.B.1.c,0.425706,0.014255,0.511238
u181,2.B.1.d,0.447385,0.011624,0.517132
u181,2.B.1.e,0.596322,0.021361,0.724491
u181,2.B.1.f,0.568785,0.016999,0.670779
u181,2.B.2.i,0.687889,0.016765,0.788477
u181,2.B.3.a,0.655178,0.019769,0.773791
u181,2.B.3.b,0.571453,0.021056,0.697787
u181,2.B.3.c,0.368308,0.009058,0.422656
u181,2.B.3.d,0.272393,0.011737,0.342817
u181,2.B.3.e,0.662019,0.018774,0.774663
u181,2.B.3.g,0.469475,0.018936,0.58309
u181,2.B.3.h,0.405366,0.003672,0.427398
u181,2.B.3.j,0.341896,0.005764,0.376481
u181,2.B.3.k,0.608326,0.021671,0.73835
u181,2.B.3.l,0.240944,0.005494,0.273906
u181,2.B.3.m,0.511433,0.01483,0.600413
u181,2.B.4.e,0.601531,0.018646,0.71341
u181,2.B.4.g,0.647467,0.016065,0.743856
u181,2.B.4.h,0.71032,0.017978,0.818189
u181,2.B.5.a,0.564508,0.016518,0.663616
u181,2.B.5.b,0.374082,0.007408,0.418529
u181,2.B.5.c,0.323295,0.011321,0.391224
u181,2.B.5.d,0.417621,0.006985,0.459529
u182,2.A.1.a,0.691167,0.020708,0.815412
u182,2.A.1.b,0.591938,0.021801,0.722742
u182,2.A.1.c,0.512191,0.017339,0.616224
u182,2.A.1.d,0.590447,0.021252,0.717958
u182,2.A.1.e,0.431295,0.01196,0.503057
u182,2.A.1.f,0.294616,0.008048,0.342901
u182,2.A.2.a,0.65944,0.018112,0.768114
u182,2.A.2.b,0.631378,0.016128,0.728143
u182,2.A.2.c,0.570747,0.018202,0.679959
u182,2.A.2.d,0.5801,0.018634,0.691905
u182,2.B.1.a,0.396256,0.01067,0.460279
u182,2.B.1.b,0.562286,0.018393,0.672645
u182,2.B.1.c,0.444681,0.011082,0.511174
u182,2.B.1.d,0.389003,0.011723,0.45934
u182,2.B.1.e,0.56307,0.016518,0.662175
u182,2.B.1.f,0.48631,0.011734,0.556712
u182,2.B.2.i,0.599379,0.013497,0.680359
u182,2.B.3.a,0.330658,0.006467,0.369462
u182,2.B.3.b,0.373678,0.014361,0.459846
u182,2.B.3.c,0.375163,0.008203,0.424384
u182,2.B.3.d,0.264934,0.005701,0.299138
u182,2.B.3.e,0.407656,0.010944,0.473323
u182,2.B.3.g,0.527414,0.025204,0.678637
u182,2.B.3.h,0.260747,0.009318,0.316657
u182,2.B.3.j,0.240081,0.009291,0.295828
u182,2.B.3.k,0.356273,0.010206,0.417507
u182,2.B.3.l,0.27602,0.012536,0.351235
u182,2.B.3.m,0.578201,0.017561,0.683569
u182,2.B.4.e,0.649227,0.019024,0.763374
u182,2.B.4.g,0.47306,0.01473,0.561442
u182,2.B.4.h,0.575489,0.016178,0.672558
u182,2.B.5.a,0.461599,0.017745,0.568068
u182,2.B.5.b,0.226413,0.008683,0.278511
u182,2.B.5.c,0.314181,0.008664,0.366166
u182,2.B.5.d,0.360501,0.008251,0.410005
u183,2.A.1.a,0.670243,0.020744,0.794704
u183,2.A.1.b,0.687214,0.016702,0.787427
u183,2.A.1.c,0.590899,0.019914,0.710386
u183,2.A.1.d,0.599284,0.020165,0.720275
u183,2.A.1.e,0.465263,0.016936,0.566879
u183,2.A.1.f,0.260876,0.003827,0.283838
u183,2.A.2.a,0.612356,0.016919,0.713868
u183,2.A.2.b,0.638756,0.017903,0.746176
u183,2.A.2.c,0.50416,0.012919,0.581673
